"BASEDRAW_HUD_PROJECTION_NAME","BASEDRAW_GROUP_HUD_INFORMATION","BASEDRAW_GROUP_HUD","3072"
"BASEDRAW_HUD_CAMERA_NAME","BASEDRAW_GROUP_HUD_INFORMATION","BASEDRAW_GROUP_HUD","3072"
"BASEDRAW_HUD_FRAMETIME","BASEDRAW_GROUP_HUD_INFORMATION","BASEDRAW_GROUP_HUD","3072"
"BASEDRAW_HUD_FRAME","BASEDRAW_GROUP_HUD_INFORMATION","BASEDRAW_GROUP_HUD","3072"
"BASEDRAW_HUD_CAMERADISTANCE","BASEDRAW_GROUP_HUD_INFORMATION","BASEDRAW_GROUP_HUD","3072"
"BASEDRAW_DATA_USEPROPERTIESINACTIVE","BASEDRAW_GROUP_INACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_WDISPLAYINACTIVE","BASEDRAW_GROUP_INACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SDISPLAYINACTIVE","BASEDRAW_GROUP_INACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_DISPLAYINACTIVE_ENABLED","BASEDRAW_GROUP_INACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_WIREFRAMESELECTION_CHILDREN","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_WIREFRAMESELECTION","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_BOUNDINGBOXSELECTION_CHILDREN","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_BOUNDINGBOXSELECTION","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_ROTATION_BANDS","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_EDGE_POINTS","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_DEFORMEDEDIT","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SDSEDIT","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_XRAY","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SHOWPATH","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SELECTED_VERTEX_NORMALS","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SHOW_VERTEX_NORMALS","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SELECTED_NORMALS","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SHOWNORMALS","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_USEPROPERTIESACTIVE","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_WDISPLAYACTIVE","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_SDISPLAYACTIVE","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_OUTLINE","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"BASEDRAW_DATA_USE_LAYERCOLOR","BASEDRAW_GROUP_ACTIVEOBJECT","BASEDRAW_GROUP_DISPLAY","3066"
"PREF_UNITS_COLORMODE_SWATCHES_REMEMBER_GLOBAL","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_SWATCHES_SWATCH_SIZE","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_SWATCHES_SHOWNAMES","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_SWATCHES","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_MIXER","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_KELVIN","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_HSV","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_OLD_RGB_SLIDERS","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_HEX","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_RGB","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_PICTURE_SWATCH_SIZE","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_SPECTRUM_SIZE","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_WHEEL_SWATCH_SIZE","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_WHEEL_SIZE","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_SPECIAL","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"PREF_UNITS_COLORMODE_COMPACT","PREF_UNITS_COLORMODEGROUP","PREF_UNITS_MAIN_GROUP","43097"
"ID_BASEOBJECT_FREEZE_R","ID_BASEOBJECT_FROZEN_COORDS","ID_BASEOBJECT_GROUP1","52007"
"ID_BASEOBJECT_FREEZE_S","ID_BASEOBJECT_FROZEN_COORDS","ID_BASEOBJECT_GROUP1","52007"
"ID_BASEOBJECT_FREEZE_P","ID_BASEOBJECT_FROZEN_COORDS","ID_BASEOBJECT_GROUP1","52007"
